experiment_id,entry_rule,period,symbol,candidate_trade_date,observation_date,candidate_rank,entry_date,return_5,benchmark_return_5,excess_return_5,return_20,benchmark_return_20,excess_return_20,return_60,benchmark_return_60,excess_return_60,return_120,benchmark_return_120,excess_return_120
h21,new-high-55,selection-validation,SH603986,2019-12-02,2019-11-29,5,2019-12-06,0.11701560020446777,0.008848428726196289,0.10816717147827148,0.17233514785766602,0.08305060863494873,0.08928453922271729,0.5740381479263306,0.1122734546661377,0.46176469326019287,0.6869752407073975,0.12427008152008057,0.5627051591873169
h18-control,direct,selection-validation,SH603986,2020-01-02,2019-12-31,4,2020-01-02,0.0313488245010376,0.022072196006774902,0.009276628494262695,0.3676677942276001,-0.004481196403503418,0.3721489906311035,0.28747546672821045,-0.03005087375640869,0.31752634048461914,0.5874786376953125,0.14035916328430176,0.44711947441101074
h20,new-high-20,selection-validation,SH603986,2020-01-02,2019-12-31,4,2020-01-03,0.008036375045776367,0.02260112762451172,-0.014564752578735352,0.3146395683288574,-0.009113729000091553,0.323753297328949,0.15080177783966064,-0.05003601312637329,0.20083779096603394,0.6137655973434448,0.17184126377105713,0.4419243335723877
h21,new-high-55,selection-validation,SH603986,2020-01-02,2019-12-31,4,2020-01-03,0.008036375045776367,0.02260112762451172,-0.014564752578735352,0.3146395683288574,-0.009113729000091553,0.323753297328949,0.15080177783966064,-0.05003601312637329,0.20083779096603394,0.6137655973434448,0.17184126377105713,0.4419243335723877
h18-control,direct,selection-validation,SH603986,2020-02-03,2020-01-23,4,2020-02-03,0.15618610382080078,0.08784067630767822,0.06834542751312256,0.42536187171936035,0.11321389675140381,0.31214797496795654,-0.03415966033935547,0.07531845569610596,-0.10947811603546143,0.23668432235717773,0.28627264499664307,-0.04958832263946533
h20,new-high-20,selection-validation,SH603986,2020-02-03,2020-01-23,4,2020-02-14,0.19885480403900146,0.05533790588378906,0.1435168981552124,-0.040898025035858154,0.015979528427124023,-0.05687755346298218,-0.019108474254608154,0.02382040023803711,-0.042928874492645264,-0.01064610481262207,0.23697006702423096,-0.24761617183685303
h21,new-high-55,selection-validation,SH603986,2020-02-03,2020-01-23,4,2020-02-14,0.19885480403900146,0.05533790588378906,0.1435168981552124,-0.040898025035858154,0.015979528427124023,-0.05687755346298218,-0.019108474254608154,0.02382040023803711,-0.042928874492645264,-0.01064610481262207,0.23697006702423096,-0.24761617183685303
h22,new-high-55-volume-1.4,selection-validation,SH603986,2020-02-03,2020-01-23,4,2020-02-14,0.19885480403900146,0.05533790588378906,0.1435168981552124,-0.040898025035858154,0.015979528427124023,-0.05687755346298218,-0.019108474254608154,0.02382040023803711,-0.042928874492645264,-0.01064610481262207,0.23697006702423096,-0.24761617183685303
h18-control,direct,selection-validation,SH603986,2020-03-02,2020-02-28,4,2020-03-02,-0.13705170154571533,0.04485154151916504,-0.18190324306488037,-0.32957011461257935,-0.0687217116355896,-0.26084840297698975,-0.26150184869766235,-0.02814662456512451,-0.23335522413253784,-0.22616708278656006,0.21255040168762207,-0.43871748447418213
h18-control,direct,selection-validation,SH603986,2020-04-01,2020-03-31,4,2020-04-01,0.13354289531707764,0.04815793037414551,0.08538496494293213,0.0656501054763794,0.039212942123413086,0.02643716335296631,0.4026186466217041,0.169458270072937,0.2331603765487671,0.080710768699646,0.2708861827850342,-0.19017541408538818
h18-control,direct,selection-validation,SH603986,2020-05-06,2020-04-30,8,2020-05-06,0.0718461275100708,0.03599286079406738,0.03585326671600342,0.021225333213806152,0.04613757133483887,-0.024912238121032715,0.1297358274459839,0.2237377166748047,-0.0940018892288208,-0.04223078489303589,0.14857053756713867,-0.19080132246017456
h20,new-high-20,selection-validation,SH603986,2020-05-06,2020-04-30,8,2020-05-07,-0.03409022092819214,0.015039682388305664,-0.0491299033164978,-0.08436763286590576,0.021645665168762207,-0.10601329803466797,0.021044492721557617,0.2063382863998413,-0.1852937936782837,-0.09319096803665161,0.12629973888397217,-0.21949070692062378
h18-control,direct,selection-validation,SH603986,2020-06-01,2020-05-29,8,2020-06-01,0.14831387996673584,0.025545597076416016,0.12276828289031982,0.19745731353759766,0.07677304744720459,0.12068426609039307,0.04461634159088135,0.22148263454437256,-0.1768662929534912,0.04461634159088135,0.1659989356994629,-0.12138259410858154
h20,new-high-20,selection-validation,SH603986,2020-06-01,2020-05-29,8,2020-06-29,-0.026945054531097412,0.04797828197479248,-0.07492333650588989,-0.06355923414230347,0.08823668956756592,-0.15179592370986938,-0.2411779761314392,0.12035918235778809,-0.3615371584892273,-0.16899806261062622,0.10808610916137695,-0.2770841717720032
h21,new-high-55,selection-validation,SH603986,2020-06-01,2020-05-29,8,2020-06-29,-0.026945054531097412,0.04797828197479248,-0.07492333650588989,-0.06355923414230347,0.08823668956756592,-0.15179592370986938,-0.2411779761314392,0.12035918235778809,-0.3615371584892273,-0.16899806261062622,0.10808610916137695,-0.2770841717720032
h18-control,direct,selection-validation,SH603986,2020-07-01,2020-06-30,9,2020-07-01,0.1300199031829834,0.08420157432556152,0.045818328857421875,-0.044550418853759766,0.08073997497558594,-0.1252903938293457,-0.2484123706817627,0.08056831359863281,-0.3289806842803955,-0.1741374135017395,0.07189297676086426,-0.24603039026260376
h20,new-high-20,selection-validation,SH603986,2020-07-01,2020-06-30,9,2020-07-07,0.029690980911254883,0.08341360092163086,-0.05372262001037598,-0.12607687711715698,0.05833470821380615,-0.18441158533096313,-0.34610724449157715,-0.029810965061187744,-0.3162962794303894,-0.27166903018951416,-0.026453733444213867,-0.2452152967453003
h21,new-high-55,selection-validation,SH603986,2020-07-01,2020-06-30,9,2020-07-07,0.029690980911254883,0.08341360092163086,-0.05372262001037598,-0.12607687711715698,0.05833470821380615,-0.18441158533096313,-0.34610724449157715,-0.029810965061187744,-0.3162962794303894,-0.27166903018951416,-0.026453733444213867,-0.2452152967453003
h22,new-high-55-volume-1.4,selection-validation,SH603986,2020-07-01,2020-06-30,9,2020-07-07,0.029690980911254883,0.08341360092163086,-0.05372262001037598,-0.12607687711715698,0.05833470821380615,-0.18441158533096313,-0.34610724449157715,-0.029810965061187744,-0.3162962794303894,-0.27166903018951416,-0.026453733444213867,-0.2452152967453003
h18-control,direct,selection-validation,SH603986,2020-08-03,2020-07-31,12,2020-08-03,-0.05647760629653931,0.008068203926086426,-0.06454581022262573,-0.15885710716247559,0.008419394493103027,-0.1672765016555786,-0.12178516387939453,-0.07418221235275269,-0.047602951526641846,-0.16402512788772583,-0.015430152416229248,-0.14859497547149658
h18-control,direct,selection-validation,SH605111,2021-11-01,2021-10-29,17,2021-11-01,0.16307950019836426,-0.0018790960311889648,0.16495859622955322,0.4855607748031616,0.030661582946777344,0.4548991918563843,,,,,,
h20,new-high-20,selection-validation,SH605111,2021-11-01,2021-10-29,17,2021-11-02,0.005672931671142578,-0.004819750785827637,0.010492682456970215,0.3484950065612793,0.022786736488342285,0.325708270072937,,,,,,
h21,new-high-55,selection-validation,SH605111,2021-11-01,2021-10-29,17,2021-11-03,-0.037414610385894775,0.015295982360839844,-0.05271059274673462,0.29212987422943115,0.03981328010559082,0.25231659412384033,,,,,,
h22,new-high-55-volume-1.4,selection-validation,SH605111,2021-11-01,2021-10-29,17,2021-11-03,-0.037414610385894775,0.015295982360839844,-0.05271059274673462,0.29212987422943115,0.03981328010559082,0.25231659412384033,,,,,,
h18-control,direct,selection-validation,SH605399,2021-11-01,2021-10-29,22,2021-11-01,-0.11431229114532471,-0.0018790960311889648,-0.11243319511413574,0.07733821868896484,0.030661582946777344,0.0466766357421875,,,,,,
h18-control,direct,selection-validation,SH605399,2021-12-01,2021-11-30,13,2021-12-01,-0.05524677038192749,-0.004461944103240967,-0.05078482627868652,-0.15812480449676514,0.006478667259216309,-0.16460347175598145,,,,,,
h18-control,direct,selection-validation,SH688036,2020-11-02,2020-10-30,11,2020-11-02,0.013391494750976562,0.02970755100250244,-0.01631605625152588,0.10437893867492676,0.037937045097351074,0.06644189357757568,0.6427090167999268,0.08593153953552246,0.5567774772644043,0.4565838575363159,0.05340743064880371,0.4031764268875122
h20,new-high-20,selection-validation,SH688036,2020-11-02,2020-10-30,11,2020-11-06,-0.01792764663696289,-0.007963597774505615,-0.009964048862457275,0.11083555221557617,0.01173257827758789,0.09910297393798828,0.5582523345947266,-0.003149092197418213,0.5614014267921448,0.23772823810577393,0.01934635639190674,0.2183818817138672
h21,new-high-55,selection-validation,SH688036,2020-11-02,2020-10-30,11,2020-11-06,-0.01792764663696289,-0.007963597774505615,-0.009964048862457275,0.11083555221557617,0.01173257827758789,0.09910297393798828,0.5582523345947266,-0.003149092197418213,0.5614014267921448,0.23772823810577393,0.01934635639190674,0.2183818817138672
h22,new-high-55-volume-1.4,selection-validation,SH688036,2020-11-02,2020-10-30,11,2020-11-06,-0.01792764663696289,-0.007963597774505615,-0.009964048862457275,0.11083555221557617,0.01173257827758789,0.09910297393798828,0.5582523345947266,-0.003149092197418213,0.5614014267921448,0.23772823810577393,0.01934635639190674,0.2183818817138672
h18-control,direct,selection-validation,SH688036,2020-12-01,2020-11-30,7,2020-12-01,-0.009380638599395752,0.018519997596740723,-0.027900636196136475,0.015130400657653809,-0.010047554969787598,0.025177955627441406,0.34832310676574707,0.01989126205444336,0.3284318447113037,0.28976893424987793,0.06676304340362549,0.22300589084625244
h18-control,direct,selection-validation,SH688036,2021-01-04,2020-12-31,5,2021-01-04,-0.038449645042419434,0.025327563285827637,-0.06377720832824707,0.34657132625579834,-0.007735788822174072,0.3543071150779724,0.3171532154083252,-0.010789453983306885,0.3279426693916321,0.2598687410354614,0.04103350639343262,0.2188352346420288
h20,new-high-20,selection-validation,SH688036,2021-01-04,2020-12-31,5,2021-01-04,-0.038449645042419434,0.025327563285827637,-0.06377720832824707,0.34657132625579834,-0.007735788822174072,0.3543071150779724,0.3171532154083252,-0.010789453983306885,0.3279426693916321,0.2598687410354614,0.04103350639343262,0.2188352346420288
h21,new-high-55,selection-validation,SH688036,2021-01-04,2020-12-31,5,2021-01-05,-0.04721975326538086,-0.0022949576377868652,-0.044924795627593994,0.18199479579925537,-0.011895835399627686,0.19389063119888306,0.2946341037750244,-0.019651353359222412,0.3142854571342468,0.23384761810302734,0.03721046447753906,0.19663715362548828
h22,new-high-55-volume-1.4,selection-validation,SH688036,2021-01-04,2020-12-31,5,2021-01-05,-0.04721975326538086,-0.0022949576377868652,-0.044924795627593994,0.18199479579925537,-0.011895835399627686,0.19389063119888306,0.2946341037750244,-0.019651353359222412,0.3142854571342468,0.23384761810302734,0.03721046447753906,0.19663715362548828
h18-control,direct,selection-validation,SH688036,2021-02-01,2021-01-29,10,2021-02-01,0.10998153686523438,-0.015583217144012451,0.12556475400924683,-0.08502191305160522,0.010231494903564453,-0.09525340795516968,-0.18185603618621826,0.023775339126586914,-0.20563137531280518,-0.18066906929016113,0.06762850284576416,-0.2482975721359253
h20,new-high-20,selection-validation,SH688036,2021-02-01,2021-01-29,10,2021-02-08,-0.004345953464508057,0.0729144811630249,-0.07726043462753296,-0.1651296615600586,-0.004087269306182861,-0.16104239225387573,-0.31369078159332275,0.030588269233703613,-0.34427905082702637,-0.25464439392089844,0.11058938503265381,-0.36523377895355225
h21,new-high-55,selection-validation,SH688036,2021-02-01,2021-01-29,10,2021-02-08,-0.004345953464508057,0.0729144811630249,-0.07726043462753296,-0.1651296615600586,-0.004087269306182861,-0.16104239225387573,-0.31369078159332275,0.030588269233703613,-0.34427905082702637,-0.25464439392089844,0.11058938503265381,-0.36523377895355225
h18-control,direct,selection-validation,SH688036,2021-03-01,2021-02-26,11,2021-03-01,-0.08759284019470215,-0.0005720257759094238,-0.08702081441879272,0.03500831127166748,-0.024250268936157227,0.05925858020782471,-0.12231171131134033,0.043427109718322754,-0.16573882102966309,-0.1854863166809082,0.08004391193389893,-0.26553022861480713
h18-control,direct,selection-validation,SH688036,2021-04-01,2021-03-31,9,2021-04-01,-0.12245434522628784,0.015551209449768066,-0.1380055546760559,-0.15664386749267578,0.03714752197265625,-0.19379138946533203,0.0274198055267334,0.08767139911651611,-0.060251593589782715,-0.2683262228965759,0.17908573150634766,-0.4474119544029236
h18-control,direct,selection-validation,SH688036,2021-05-06,2021-04-30,30,2021-05-06,-0.09088307619094849,0.0012989044189453125,-0.0921819806098938,-0.014139056205749512,0.027342915534973145,-0.041481971740722656,-0.018793702125549316,0.03925323486328125,-0.058046936988830566,-0.10356706380844116,0.08566904067993164,-0.1892361044883728
h18-control,direct,selection-validation,SH688068,2021-06-01,2021-05-31,10,2021-06-01,-0.17963135242462158,0.00042557716369628906,-0.18005692958831787,0.03749430179595947,0.0069626569747924805,0.030531644821166992,-0.22861450910568237,0.05538904666900635,-0.2840035557746887,-0.4076031446456909,0.0766373872756958,-0.4842405319213867
h20,new-high-20,selection-validation,SH688068,2021-06-01,2021-05-31,10,2021-06-30,-0.11478716135025024,-0.008605360984802246,-0.106181800365448,-0.2695583701133728,-0.00716322660446167,-0.26239514350891113,-0.393707811832428,0.10861849784851074,-0.5023263096809387,-0.4395397901535034,0.08414196968078613,-0.5236817598342896
h18-control,direct,selection-validation,SH688068,2021-07-01,2021-06-30,12,2021-07-01,-0.09252101182937622,-0.009310781955718994,-0.08321022987365723,-0.1921325922012329,-0.030130386352539062,-0.16200220584869385,-0.3771255612373352,0.08094656467437744,-0.45807212591171265,-0.4150378704071045,0.0660630464553833,-0.4811009168624878
h18-control,direct,selection-validation,SH688068,2021-08-02,2021-07-30,8,2021-08-02,-0.1495031714439392,0.026944279670715332,-0.17644745111465454,-0.23162347078323364,0.06264746189117432,-0.29427093267440796,-0.5141085684299469,0.03378617763519287,-0.5478947460651398,,,
h18-control,direct,selection-validation,SH688068,2021-09-01,2021-08-31,8,2021-09-01,0.039542317390441895,0.03134298324584961,0.008199334144592285,-0.10103124380111694,-0.023026108741760254,-0.07800513505935669,-0.10980278253555298,-0.005644857883453369,-0.10415792465209961,,,
h18-control,direct,selection-validation,SH688068,2021-10-08,2021-09-30,6,2021-10-08,-0.04393470287322998,-0.025433719158172607,-0.018500983715057373,-0.17176276445388794,-0.016322612762451172,-0.15544015169143677,0.034741878509521484,0.016649484634399414,0.01809239387512207,,,
h18-control,direct,selection-validation,SH688068,2021-11-01,2021-10-29,9,2021-11-01,0.023169279098510742,-0.0018790960311889648,0.025048375129699707,0.24693119525909424,0.030661582946777344,0.2162696123123169,,,,,,
h20,new-high-20,selection-validation,SH688068,2021-11-01,2021-10-29,9,2021-11-30,-0.11306852102279663,-0.0016376972198486328,-0.111430823802948,-0.10176807641983032,0.002814650535583496,-0.10458272695541382,,,,,,
h18-control,direct,selection-validation,SH688068,2021-12-01,2021-11-30,16,2021-12-01,-0.1299375295639038,-0.004461944103240967,-0.12547558546066284,-0.08547019958496094,0.006478667259216309,-0.09194886684417725,,,,,,
h18-control,direct,selection-validation,SH688111,2021-01-04,2020-12-31,12,2021-01-04,-0.028209209442138672,0.025327563285827637,-0.05353677272796631,0.009253382682800293,-0.007735788822174072,0.016989171504974365,-0.17900681495666504,-0.010789453983306885,-0.16821736097335815,-0.05940365791320801,0.04103350639343262,-0.10043716430664062
h20,new-high-20,selection-validation,SH688111,2021-01-04,2020-12-31,12,2021-01-04,-0.028209209442138672,0.025327563285827637,-0.05353677272796631,0.009253382682800293,-0.007735788822174072,0.016989171504974365,-0.17900681495666504,-0.010789453983306885,-0.16821736097335815,-0.05940365791320801,0.04103350639343262,-0.10043716430664062
h21,new-high-55,selection-validation,SH688111,2021-01-04,2020-12-31,12,2021-01-04,-0.028209209442138672,0.025327563285827637,-0.05353677272796631,0.009253382682800293,-0.007735788822174072,0.016989171504974365,-0.17900681495666504,-0.010789453983306885,-0.16821736097335815,-0.05940365791320801,0.04103350639343262,-0.10043716430664062
